#    t=      ,    KineticE=    ,      TotalE=      ,      PotentialE=    ,    P(GPa)=       ,     T(K)=         ,     xi=
   6840.00   ,    0.0411599109 ,  -1151.8624322291 ,  -1151.9035921400   ,    0.0000000000  ,  1237.7226843124  ,     0.0000000000
   6880.00   ,    0.0470437219 ,  -1151.8645297281 ,  -1151.9115734500   ,    0.0000000000  ,  1414.6551958334  ,     0.0000000000
   6920.00   ,    0.0359568139 ,  -1151.8644322561 ,  -1151.9003890700   ,    0.0000000000  ,  1081.2599736457  ,     0.0000000000
   6960.00   ,    0.0197504115 ,  -1151.8564976985 ,  -1151.8762481100   ,    0.0000000000  ,   593.9160664300  ,     0.0000000000
   7000.00   ,    0.0333446662 ,  -1151.8778088838 ,  -1151.9111535500   ,    0.0000000000  ,  1002.7098913773  ,     0.0000000000
   7040.00   ,    0.0648855786 ,  -1151.8571908614 ,  -1151.9220764400   ,    0.0000000000  ,  1951.1789694703  ,     0.0000000000
   7080.00   ,    0.0389411953 ,  -1151.8581567947 ,  -1151.8970979900   ,    0.0000000000  ,  1171.0035257491  ,     0.0000000000
   7120.00   ,    0.0210037909 ,  -1151.8604993891 ,  -1151.8815031800   ,    0.0000000000  ,   631.6065275819  ,     0.0000000000
   7160.00   ,    0.0233754214 ,  -1151.8650317686 ,  -1151.8884071900   ,    0.0000000000  ,   702.9240033168  ,     0.0000000000
   7200.00   ,    0.0352240816 ,  -1151.8622377384 ,  -1151.8974618200   ,    0.0000000000  ,  1059.2259278144  ,     0.0000000000
   7240.00   ,    0.0455406017 ,  -1151.8638139083 ,  -1151.9093545100   ,    0.0000000000  ,  1369.4547581038  ,     0.0000000000
   7280.00   ,    0.0491131228 ,  -1151.8655297172 ,  -1151.9146428400   ,    0.0000000000  ,  1476.8843010535  ,     0.0000000000
   7320.00   ,    0.0286210647 ,  -1151.8599371153 ,  -1151.8885581800   ,    0.0000000000  ,   860.6661255287  ,     0.0000000000
   7360.00   ,    0.0338439094 ,  -1151.8635500706 ,  -1151.8973939800   ,    0.0000000000  ,  1017.7226708315  ,     0.0000000000
   7400.00   ,    0.0650212189 ,  -1151.8672350411 ,  -1151.9322562600   ,    0.0000000000  ,  1955.2578192969  ,     0.0000000000
   7440.00   ,    0.0566287075 ,  -1151.8598903725 ,  -1151.9165190800   ,    0.0000000000  ,  1702.8859968004  ,     0.0000000000
   7480.00   ,    0.0318428476 ,  -1151.8595619224 ,  -1151.8914047700   ,    0.0000000000  ,   957.5485936872  ,     0.0000000000
   7520.00   ,    0.0264707654 ,  -1151.8643188246 ,  -1151.8907895900   ,    0.0000000000  ,   796.0043190090  ,     0.0000000000
   7560.00   ,    0.0345152344 ,  -1151.8629247856 ,  -1151.8974400200   ,    0.0000000000  ,  1037.9101334344  ,     0.0000000000
   7600.00   ,    0.0438668932 ,  -1151.8629399468 ,  -1151.9068068400   ,    0.0000000000  ,  1319.1245457238  ,     0.0000000000
   7640.00   ,    0.0545299079 ,  -1151.8645628321 ,  -1151.9190927400   ,    0.0000000000  ,  1639.7728388266  ,     0.0000000000
   7680.00   ,    0.0483322702 ,  -1151.8652200798 ,  -1151.9135523500   ,    0.0000000000  ,  1453.4032232161  ,     0.0000000000
   7720.00   ,    0.0316727654 ,  -1151.8551559146 ,  -1151.8868286800   ,    0.0000000000  ,   952.4340387706  ,     0.0000000000
   7760.00   ,    0.0468824221 ,  -1151.8784098679 ,  -1151.9252922900   ,    0.0000000000  ,  1409.8047375863  ,     0.0000000000
   7800.00   ,    0.0738743797 ,  -1151.8580869103 ,  -1151.9319612900   ,    0.0000000000  ,  2221.4818641269  ,     0.0000000000
   7840.00   ,    0.0448677587 ,  -1151.8571355813 ,  -1151.9020033400   ,    0.0000000000  ,  1349.2216451283  ,     0.0000000000
   7880.00   ,    0.0291746271 ,  -1151.8625922329 ,  -1151.8917668600   ,    0.0000000000  ,   877.3123396798  ,     0.0000000000
   7920.00   ,    0.0312901505 ,  -1151.8638807595 ,  -1151.8951709100   ,    0.0000000000  ,   940.9283981139  ,     0.0000000000
   7960.00   ,    0.0358934861 ,  -1151.8623289539 ,  -1151.8982224400   ,    0.0000000000  ,  1079.3556391321  ,     0.0000000000
   8000.00   ,    0.0448626870 ,  -1151.8633728230 ,  -1151.9082355100   ,    0.0000000000  ,  1349.0691361603  ,     0.0000000000
   8040.00   ,    0.0563478864 ,  -1151.8654221936 ,  -1151.9217700800   ,    0.0000000000  ,  1694.4414053505  ,     0.0000000000
   8080.00   ,    0.0446287385 ,  -1151.8635559515 ,  -1151.9081846900   ,    0.0000000000  ,  1342.0340525973  ,     0.0000000000
   8120.00   ,    0.0383132545 ,  -1151.8565669255 ,  -1151.8948801800   ,    0.0000000000  ,  1152.1206718359  ,     0.0000000000
   8160.00   ,    0.0575296666 ,  -1151.8768137334 ,  -1151.9343434000   ,    0.0000000000  ,  1729.9788028676  ,     0.0000000000
   8200.00   ,    0.0637831591 ,  -1151.8592079109 ,  -1151.9229910700   ,    0.0000000000  ,  1918.0280332315  ,     0.0000000000
   8240.00   ,    0.0422459291 ,  -1151.8604747109 ,  -1151.9027206400   ,    0.0000000000  ,  1270.3804170106  ,     0.0000000000
   8280.00   ,    0.0340532006 ,  -1151.8640998194 ,  -1151.8981530200   ,    0.0000000000  ,  1024.0162795587  ,     0.0000000000
   8320.00   ,    0.0310840492 ,  -1151.8624313708 ,  -1151.8935154200   ,    0.0000000000  ,   934.7307131535  ,     0.0000000000
   8360.00   ,    0.0335519963 ,  -1151.8625775937 ,  -1151.8961295900   ,    0.0000000000  ,  1008.9445308386  ,     0.0000000000
   8400.00   ,    0.0491854185 ,  -1151.8640546215 ,  -1151.9132400400   ,    0.0000000000  ,  1479.0583097621  ,     0.0000000000
   8440.00   ,    0.0659893291 ,  -1151.8660691509 ,  -1151.9320584800   ,    0.0000000000  ,  1984.3699318229  ,     0.0000000000
   8480.00   ,    0.0500497810 ,  -1151.8623154690 ,  -1151.9123652500   ,    0.0000000000  ,  1505.0506170193  ,     0.0000000000
   8520.00   ,    0.0409013920 ,  -1151.8587798080 ,  -1151.8996812000   ,    0.0000000000  ,  1229.9487452785  ,     0.0000000000
   8560.00   ,    0.0572634795 ,  -1151.8704854505 ,  -1151.9277489300   ,    0.0000000000  ,  1721.9742703179  ,     0.0000000000
   8600.00   ,    0.0617010486 ,  -1151.8606006014 ,  -1151.9223016500   ,    0.0000000000  ,  1855.4167345912  ,     0.0000000000
   8640.00   ,    0.0459709544 ,  -1151.8624963456 ,  -1151.9084673000   ,    0.0000000000  ,  1382.3959246720  ,     0.0000000000
   8680.00   ,    0.0283448948 ,  -1151.8618304152 ,  -1151.8901753100   ,    0.0000000000  ,   852.3613993875  ,     0.0000000000
   8720.00   ,    0.0193541218 ,  -1151.8621940982 ,  -1151.8815482200   ,    0.0000000000  ,   581.9992098405  ,     0.0000000000
   8760.00   ,    0.0279063012 ,  -1151.8635084388 ,  -1151.8914147400   ,    0.0000000000  ,   839.1724208838  ,     0.0000000000
   8800.00   ,    0.0524512469 ,  -1151.8641926131 ,  -1151.9166438600   ,    0.0000000000  ,  1577.2652723973  ,     0.0000000000
   8840.00   ,    0.0687979416 ,  -1151.8667585684 ,  -1151.9355565100   ,    0.0000000000  ,  2068.8279222573  ,     0.0000000000
   8880.00   ,    0.0388011274 ,  -1151.8611401426 ,  -1151.8999412700   ,    0.0000000000  ,  1166.7915344817  ,     0.0000000000
   8920.00   ,    0.0262042480 ,  -1151.8577141620 ,  -1151.8839184100   ,    0.0000000000  ,   787.9898533133  ,     0.0000000000
   8960.00   ,    0.0529049222 ,  -1151.8772212978 ,  -1151.9301262200   ,    0.0000000000  ,  1590.9077761329  ,     0.0000000000
   9000.00   ,    0.0682816819 ,  -1151.8594478781 ,  -1151.9277295600   ,    0.0000000000  ,  2053.3034410599  ,     0.0000000000
   9040.00   ,    0.0403829307 ,  -1151.8596657993 ,  -1151.9000487300   ,    0.0000000000  ,  1214.3580556555  ,     0.0000000000
   9080.00   ,    0.0193559577 ,  -1151.8610477023 ,  -1151.8804036600   ,    0.0000000000  ,   582.0544161416  ,     0.0000000000
   9120.00   ,    0.0179181240 ,  -1151.8629247860 ,  -1151.8808429100   ,    0.0000000000  ,   538.8172146127  ,     0.0000000000
   9160.00   ,    0.0362901816 ,  -1151.8637624784 ,  -1151.9000526600   ,    0.0000000000  ,  1091.2847005658  ,     0.0000000000
   9200.00   ,    0.0641467646 ,  -1151.8645300754 ,  -1151.9286768400   ,    0.0000000000  ,  1928.9620384609  ,     0.0000000000
   9240.00   ,    0.0726039802 ,  -1151.8664065198 ,  -1151.9390105000   ,    0.0000000000  ,  2183.2795862671  ,     0.0000000000
   9280.00   ,    0.0364099264 ,  -1151.8587052036 ,  -1151.8951151300   ,    0.0000000000  ,  1094.8855548579  ,     0.0000000000
   9320.00   ,    0.0374184821 ,  -1151.8621482579 ,  -1151.8995667400   ,    0.0000000000  ,  1125.2139075615  ,     0.0000000000
   9360.00   ,    0.0768859126 ,  -1151.8695582874 ,  -1151.9464442000   ,    0.0000000000  ,  2312.0418897925  ,     0.0000000000
   9400.00   ,    0.0713982861 ,  -1151.8588629539 ,  -1151.9302612400   ,    0.0000000000  ,  2147.0230707708  ,     0.0000000000
   9440.00   ,    0.0411978815 ,  -1151.8601735585 ,  -1151.9013714400   ,    0.0000000000  ,  1238.8645002353  ,     0.0000000000
   9480.00   ,    0.0255072428 ,  -1151.8621012772 ,  -1151.8876085200   ,    0.0000000000  ,   767.0301596323  ,     0.0000000000
   9520.00   ,    0.0282092075 ,  -1151.8634396425 ,  -1151.8916488500   ,    0.0000000000  ,   848.2811369241  ,     0.0000000000
   9560.00   ,    0.0445779346 ,  -1151.8637305154 ,  -1151.9083084500   ,    0.0000000000  ,  1340.5063233633  ,     0.0000000000
   9600.00   ,    0.0624866090 ,  -1151.8639354610 ,  -1151.9264220700   ,    0.0000000000  ,  1879.0393801329  ,     0.0000000000
   9640.00   ,    0.0708455474 ,  -1151.8635396026 ,  -1151.9343851500   ,    0.0000000000  ,  2130.4016276570  ,     0.0000000000
   9680.00   ,    0.0546633521 ,  -1151.8663677279 ,  -1151.9210310800   ,    0.0000000000  ,  1643.7856506222  ,     0.0000000000
   9720.00   ,    0.0385540559 ,  -1151.8532434341 ,  -1151.8917974900   ,    0.0000000000  ,  1159.3618290790  ,     0.0000000000
   9760.00   ,    0.0534134212 ,  -1151.8813909388 ,  -1151.9348043600   ,    0.0000000000  ,  1606.1988865885  ,     0.0000000000
   9800.00   ,    0.0712764989 ,  -1151.8585962911 ,  -1151.9298727900   ,    0.0000000000  ,  2143.3608013881  ,     0.0000000000
   9840.00   ,    0.0439049931 ,  -1151.8594587069 ,  -1151.9033637000   ,    0.0000000000  ,  1320.2702521159  ,     0.0000000000
   9880.00   ,    0.0268024693 ,  -1151.8618328807 ,  -1151.8886353500   ,    0.0000000000  ,   805.9790090078  ,     0.0000000000
   9920.00   ,    0.0240961964 ,  -1151.8638726736 ,  -1151.8879688700   ,    0.0000000000  ,   724.5984814920  ,     0.0000000000
   9960.00   ,    0.0243077258 ,  -1151.8639816142 ,  -1151.8882893400   ,    0.0000000000  ,   730.9593976764  ,     0.0000000000
  10000.00   ,    0.0179293286 ,  -1151.8619237314 ,  -1151.8798530600   ,    0.0000000000  ,   539.1541475708  ,     0.0000000000
  10040.00   ,    0.0199491645 ,  -1151.8624386955 ,  -1151.8823878600   ,    0.0000000000  ,   599.8927822118  ,     0.0000000000
  10080.00   ,    0.0389246893 ,  -1151.8650131407 ,  -1151.9039378300   ,    0.0000000000  ,  1170.5071741100  ,     0.0000000000
  10120.00   ,    0.0615908231 ,  -1151.8630764069 ,  -1151.9246672300   ,    0.0000000000  ,  1852.1021369798  ,     0.0000000000
  10160.00   ,    0.0616630991 ,  -1151.8669096809 ,  -1151.9285727800   ,    0.0000000000  ,  1854.2755524823  ,     0.0000000000
  10200.00   ,    0.0218528893 ,  -1151.8574540807 ,  -1151.8793069700   ,    0.0000000000  ,   657.1398301616  ,     0.0000000000
  10240.00   ,    0.0281043381 ,  -1151.8680315619 ,  -1151.8961359000   ,    0.0000000000  ,   845.1276015884  ,     0.0000000000
  10280.00   ,    0.0784729800 ,  -1151.8589560200 ,  -1151.9374290000   ,    0.0000000000  ,  2359.7667098577  ,     0.0000000000
  10320.00   ,    0.0661605157 ,  -1151.8596289343 ,  -1151.9257894500   ,    0.0000000000  ,  1989.5176973226  ,     0.0000000000
  10360.00   ,    0.0367003813 ,  -1151.8604550587 ,  -1151.8971554400   ,    0.0000000000  ,  1103.6198452092  ,     0.0000000000
  10400.00   ,    0.0200361620 ,  -1151.8609481480 ,  -1151.8809843100   ,    0.0000000000  ,   602.5088899203  ,     0.0000000000
  10440.00   ,    0.0236457785 ,  -1151.8655757915 ,  -1151.8892215700   ,    0.0000000000  ,   711.0539322860  ,     0.0000000000
  10480.00   ,    0.0343577538 ,  -1151.8620127662 ,  -1151.8963705200   ,    0.0000000000  ,  1033.1745210625  ,     0.0000000000
  10520.00   ,    0.0420461223 ,  -1151.8624961277 ,  -1151.9045422500   ,    0.0000000000  ,  1264.3720113729  ,     0.0000000000
  10560.00   ,    0.0597403657 ,  -1151.8641643543 ,  -1151.9239047200   ,    0.0000000000  ,  1796.4568964367  ,     0.0000000000
  10600.00   ,    0.0725015490 ,  -1151.8676859610 ,  -1151.9401875100   ,    0.0000000000  ,  2180.1993697524  ,     0.0000000000
  10640.00   ,    0.0399128444 ,  -1151.8589295656 ,  -1151.8988424100   ,    0.0000000000  ,  1200.2220576523  ,     0.0000000000
  10680.00   ,    0.0460140192 ,  -1151.8671075908 ,  -1151.9131216100   ,    0.0000000000  ,  1383.6909303298  ,     0.0000000000
  10720.00   ,    0.0854599611 ,  -1151.8618486489 ,  -1151.9473086100   ,    0.0000000000  ,  2569.8727277591  ,     0.0000000000
  10760.00   ,    0.0621796901 ,  -1151.8563739799 ,  -1151.9185536700   ,    0.0000000000  ,  1869.8099987521  ,     0.0000000000
  10800.00   ,    0.0391868567 ,  -1151.8625294833 ,  -1151.9017163400   ,    0.0000000000  ,  1178.3908266057  ,     0.0000000000
  10840.00   ,    0.0287242409 ,  -1151.8630719091 ,  -1151.8917961500   ,    0.0000000000  ,   863.7687456694  ,     0.0000000000
  10880.00   ,    0.0212753642 ,  -1151.8622697058 ,  -1151.8835450700   ,    0.0000000000  ,   639.7730301026  ,     0.0000000000
  10920.00   ,    0.0252500931 ,  -1151.8627163069 ,  -1151.8879664000   ,    0.0000000000  ,   759.2973911871  ,     0.0000000000
  10960.00   ,    0.0473525121 ,  -1151.8640153679 ,  -1151.9113678800   ,    0.0000000000  ,  1423.9408465368  ,     0.0000000000
  11000.00   ,    0.0752740389 ,  -1151.8663972511 ,  -1151.9416712900   ,    0.0000000000  ,  2263.5711164156  ,     0.0000000000
  11040.00   ,    0.0567556883 ,  -1151.8675151217 ,  -1151.9242708100   ,    0.0000000000  ,  1706.7044446579  ,     0.0000000000
  11080.00   ,    0.0213306126 ,  -1151.8479215974 ,  -1151.8692522100   ,    0.0000000000  ,   641.4344080825  ,     0.0000000000
  11120.00   ,    0.0230428597 ,  -1151.9045092503 ,  -1151.9275521100   ,    0.0000000000  ,   692.9235144213  ,     0.0000000000
  11160.00   ,    0.1014367761 ,  -1151.8398176239 ,  -1151.9412544000   ,    0.0000000000  ,  3050.3126956161  ,     0.0000000000
  11200.00   ,    0.0558348480 ,  -1151.8537548320 ,  -1151.9095896800   ,    0.0000000000  ,  1679.0137903445  ,     0.0000000000
  11240.00   ,    0.0172631650 ,  -1151.8570258450 ,  -1151.8742890100   ,    0.0000000000  ,   519.1218951813  ,     0.0000000000
  11280.00   ,    0.0036813740 ,  -1151.8587231860 ,  -1151.8624045600   ,    0.0000000000  ,   110.7028664210  ,     0.0000000000
  11320.00   ,    0.0171541825 ,  -1151.8590815075 ,  -1151.8762356900   ,    0.0000000000  ,   515.8446725155  ,     0.0000000000
  11360.00   ,    0.0379203374 ,  -1151.8693296326 ,  -1151.9072499700   ,    0.0000000000  ,  1140.3052342311  ,     0.0000000000
  11400.00   ,    0.0731144583 ,  -1151.8623985017 ,  -1151.9355129600   ,    0.0000000000  ,  2198.6302129784  ,     0.0000000000
  11440.00   ,    0.0589546038 ,  -1151.8659869162 ,  -1151.9249415200   ,    0.0000000000  ,  1772.8281931706  ,     0.0000000000
  11480.00   ,    0.0139875922 ,  -1151.8522749678 ,  -1151.8662625600   ,    0.0000000000  ,   420.6219057061  ,     0.0000000000
  11520.00   ,    0.0211865985 ,  -1151.9014199315 ,  -1151.9226065300   ,    0.0000000000  ,   637.1037494959  ,     0.0000000000
  11560.00   ,    0.1321604174 ,  -1151.8167275826 ,  -1151.9488880000   ,    0.0000000000  ,  3974.2055560517  ,     0.0000000000
  11600.00   ,    0.0612579754 ,  -1151.8461710846 ,  -1151.9074290600   ,    0.0000000000  ,  1842.0930474657  ,     0.0000000000
  11640.00   ,    0.0195366729 ,  -1151.8547111771 ,  -1151.8742478500   ,    0.0000000000  ,   587.4887180702  ,     0.0000000000
  11680.00   ,    0.0065699202 ,  -1151.8596976098 ,  -1151.8662675300   ,    0.0000000000  ,   197.5645500276  ,     0.0000000000
  11720.00   ,    0.0087040232 ,  -1151.8665213968 ,  -1151.8752254200   ,    0.0000000000  ,   261.7393169611  ,     0.0000000000
  11760.00   ,    0.0293320235 ,  -1151.8599253065 ,  -1151.8892573300   ,    0.0000000000  ,   882.0454180225  ,     0.0000000000
  11800.00   ,    0.0411563751 ,  -1151.8639128049 ,  -1151.9050691800   ,    0.0000000000  ,  1237.6163592711  ,     0.0000000000
  11840.00   ,    0.0665434461 ,  -1151.8636292239 ,  -1151.9301726700   ,    0.0000000000  ,  2001.0328239654  ,     0.0000000000
  11880.00   ,    0.0724852079 ,  -1151.8723371221 ,  -1151.9448223300   ,    0.0000000000  ,  2179.7079758800  ,     0.0000000000
  11920.00   ,    0.0194521908 ,  -1151.8472108492 ,  -1151.8666630400   ,    0.0000000000  ,   584.9482483901  ,     0.0000000000
  11960.00   ,    0.0175589941 ,  -1151.9082740659 ,  -1151.9258330600   ,    0.0000000000  ,   528.0177936794  ,     0.0000000000
  12000.00   ,    0.1374870855 ,  -1151.8093778245 ,  -1151.9468649100   ,    0.0000000000  ,  4134.3841833373  ,     0.0000000000
  12040.00   ,    0.0661385958 ,  -1151.8480367942 ,  -1151.9141753900   ,    0.0000000000  ,  1988.8585424972  ,     0.0000000000
  12080.00   ,    0.0296995759 ,  -1151.8579879841 ,  -1151.8876875600   ,    0.0000000000  ,   893.0981150579  ,     0.0000000000
  12120.00   ,    0.0117804395 ,  -1151.8609555305 ,  -1151.8727359700   ,    0.0000000000  ,   354.2504562503  ,     0.0000000000
  12160.00   ,    0.0057921891 ,  -1151.8622478209 ,  -1151.8680400100   ,    0.0000000000  ,   174.1773402966  ,     0.0000000000
  12200.00   ,    0.0072499168 ,  -1151.8640878232 ,  -1151.8713377400   ,    0.0000000000  ,   218.0127762787  ,     0.0000000000
  12240.00   ,    0.0098483149 ,  -1151.8629052651 ,  -1151.8727535800   ,    0.0000000000  ,   296.1493947108  ,     0.0000000000
  12280.00   ,    0.0086025842 ,  -1151.8627684858 ,  -1151.8713710700   ,    0.0000000000  ,   258.6889359835  ,     0.0000000000
  12320.00   ,    0.0085309590 ,  -1151.8629819110 ,  -1151.8715128700   ,    0.0000000000  ,   256.5350901693  ,     0.0000000000
  12360.00   ,    0.0119500836 ,  -1151.8632677364 ,  -1151.8752178200   ,    0.0000000000  ,   359.3518372343  ,     0.0000000000
  12400.00   ,    0.0171458885 ,  -1151.8633777515 ,  -1151.8805236400   ,    0.0000000000  ,   515.5952643713  ,     0.0000000000
  12440.00   ,    0.0196033755 ,  -1151.8632242545 ,  -1151.8828276300   ,    0.0000000000  ,   589.4945346126  ,     0.0000000000
  12480.00   ,    0.0184553632 ,  -1151.8625420468 ,  -1151.8809974100   ,    0.0000000000  ,   554.9725735065  ,     0.0000000000
  12520.00   ,    0.0195187193 ,  -1151.8631493507 ,  -1151.8826680700   ,    0.0000000000  ,   586.9488329868  ,     0.0000000000
  12560.00   ,    0.0240810972 ,  -1151.8635859528 ,  -1151.8876670500   ,    0.0000000000  ,   724.1444312222  ,     0.0000000000
  12600.00   ,    0.0271796142 ,  -1151.8626487258 ,  -1151.8898283400   ,    0.0000000000  ,   817.3201634904  ,     0.0000000000
  12640.00   ,    0.0318409727 ,  -1151.8625427673 ,  -1151.8943837400   ,    0.0000000000  ,   957.4922126596  ,     0.0000000000
  12680.00   ,    0.0454049431 ,  -1151.8642161069 ,  -1151.9096210500   ,    0.0000000000  ,  1365.3753563287  ,     0.0000000000
  12720.00   ,    0.0553044444 ,  -1151.8671117156 ,  -1151.9224161600   ,    0.0000000000  ,  1663.0639852020  ,     0.0000000000
  12760.00   ,    0.0245552781 ,  -1151.8604872519 ,  -1151.8850425300   ,    0.0000000000  ,   738.4035612691  ,     0.0000000000
  12800.00   ,    0.0253498891 ,  -1151.8621866309 ,  -1151.8875365200   ,    0.0000000000  ,   762.2983644434  ,     0.0000000000
  12840.00   ,    0.0616171562 ,  -1151.8678807238 ,  -1151.9294978800   ,    0.0000000000  ,  1852.8940024297  ,     0.0000000000
  12880.00   ,    0.0619695162 ,  -1151.8592387438 ,  -1151.9212082600   ,    0.0000000000  ,  1863.4898430711  ,     0.0000000000
  12920.00   ,    0.0453940486 ,  -1151.8619208314 ,  -1151.9073148800   ,    0.0000000000  ,  1365.0477491140  ,     0.0000000000
  12960.00   ,    0.0342702653 ,  -1151.8629303147 ,  -1151.8972005800   ,    0.0000000000  ,  1030.5436494194  ,     0.0000000000
  13000.00   ,    0.0269774838 ,  -1151.8629535262 ,  -1151.8899310100   ,    0.0000000000  ,   811.2418828972  ,     0.0000000000
  13040.00   ,    0.0240954395 ,  -1151.8629566205 ,  -1151.8870520600   ,    0.0000000000  ,   724.5757189287  ,     0.0000000000
  13080.00   ,    0.0276642234 ,  -1151.8630086666 ,  -1151.8906728900   ,    0.0000000000  ,   831.8928816418  ,     0.0000000000
  13120.00   ,    0.0392214900 ,  -1151.8631753500 ,  -1151.9023968400   ,    0.0000000000  ,  1179.4322888687  ,     0.0000000000
  13160.00   ,    0.0587050873 ,  -1151.8634561927 ,  -1151.9221612800   ,    0.0000000000  ,  1765.3249631073  ,     0.0000000000
  13200.00   ,    0.0801203652 ,  -1151.8650219848 ,  -1151.9451423500   ,    0.0000000000  ,  2409.3053482817  ,     0.0000000000
  13240.00   ,    0.0699091130 ,  -1151.8690923870 ,  -1151.9390015000   ,    0.0000000000  ,  2102.2420399765  ,     0.0000000000
  13280.00   ,    0.0288064047 ,  -1151.8462251553 ,  -1151.8750315600   ,    0.0000000000  ,   866.2394987543  ,     0.0000000000
  13320.00   ,    0.0347008611 ,  -1151.9051047089 ,  -1151.9398055700   ,    0.0000000000  ,  1043.4921268428  ,     0.0000000000
  13360.00   ,    0.1024636274 ,  -1151.8449855026 ,  -1151.9474491300   ,    0.0000000000  ,  3081.1912168410  ,     0.0000000000
  13400.00   ,    0.0594756925 ,  -1151.8548048375 ,  -1151.9142805300   ,    0.0000000000  ,  1788.4978897384  ,     0.0000000000
  13440.00   ,    0.0278439428 ,  -1151.8597478672 ,  -1151.8875918100   ,    0.0000000000  ,   837.2972350520  ,     0.0000000000
  13480.00   ,    0.0130226233 ,  -1151.8620216367 ,  -1151.8750442600   ,    0.0000000000  ,   391.6042560853  ,     0.0000000000
  13520.00   ,    0.0099633431 ,  -1151.8628057169 ,  -1151.8727690600   ,    0.0000000000  ,   299.6084179720  ,     0.0000000000
  13560.00   ,    0.0183955968 ,  -1151.8629607032 ,  -1151.8813563000   ,    0.0000000000  ,   553.1753351165  ,     0.0000000000
  13600.00   ,    0.0408182837 ,  -1151.8635818263 ,  -1151.9044001100   ,    0.0000000000  ,  1227.4495888202  ,     0.0000000000
  13640.00   ,    0.0707809182 ,  -1151.8651589718 ,  -1151.9359398900   ,    0.0000000000  ,  2128.4581558042  ,     0.0000000000
  13680.00   ,    0.0675941788 ,  -1151.8703790712 ,  -1151.9379732500   ,    0.0000000000  ,  2032.6294840165  ,     0.0000000000
  13720.00   ,    0.0074608077 ,  -1151.8453645723 ,  -1151.8528253800   ,    0.0000000000  ,   224.3544939318  ,     0.0000000000
